timestamps,TP9,AF7,AF8,TP10,Right AUX
1530597935.121,-90.332,-25.879,108.887,-43.457,940.430
1530597935.125,-58.594,-1.465,94.238,-27.344,67.871
1530597935.129,73.730,65.918,-21.484,102.539,-57.129
1530597935.133,76.660,61.035,-23.438,108.398,652.344
1530597935.137,-42.969,4.883,92.773,-19.531,266.602
1530597935.141,-68.359,-14.160,134.277,-44.434,-335.938
1530597935.145,44.922,30.273,20.508,80.566,-226.074
1530597935.149,90.820,67.383,-41.504,128.906,555.664
1530597935.153,-17.090,20.020,46.875,11.719,384.766
1530597935.157,-102.539,-28.809,128.418,-75.684,-372.070
1530597935.160,-3.906,22.461,58.105,37.109,-321.289
1530597935.164,100.586,66.895,-26.855,141.602,698.242
1530597935.168,24.902,25.879,36.133,56.152,875.000
1530597935.172,-87.402,-30.762,127.930,-59.570,-187.988
1530597935.176,-14.648,2.441,77.637,15.137,-164.062
1530597935.180,112.305,64.453,-35.156,145.020,827.637
1530597935.184,64.941,40.527,-1.953,92.285,417.969
1530597935.188,-79.102,-20.020,120.605,-37.598,-88.867
1530597935.192,-80.566,-22.949,116.699,-21.973,327.148
1530597935.196,62.012,34.180,2.441,110.840,193.359
1530597935.199,81.055,42.969,-7.812,116.211,-75.684
1530597935.203,-47.852,-19.531,102.539,-0.488,-132.812
1530597935.207,-88.379,-39.551,159.668,-25.391,16.113
1530597935.211,22.461,5.371,50.293,89.355,559.570
1530597935.215,80.566,28.809,-13.672,132.812,601.562
1530597935.219,-20.996,-4.883,73.242,21.484,-101.562
1530597935.223,-110.840,-43.945,138.184,-59.570,94.727
1530597935.227,-14.160,-16.602,50.781,45.898,847.656
1530597935.231,93.750,25.391,-57.617,128.418,135.742
1530597935.235,27.832,4.395,-2.930,58.594,-204.102
1530597935.239,-94.238,-46.875,105.957,-40.527,250.000
1530597935.242,-54.688,-34.180,64.941,2.441,108.887
1530597935.246,77.148,35.156,-71.289,128.906,315.430
1530597935.250,57.617,32.227,-75.195,97.168,426.270
1530597935.254,-73.730,-27.832,44.434,-37.598,308.105
1530597935.258,-71.777,-22.461,60.059,-20.020,640.625
1530597935.262,63.965,34.668,-82.520,118.164,733.887
1530597935.266,89.355,46.875,-131.836,121.582,560.059
1530597935.270,-20.996,3.906,-20.508,10.742,812.012
1530597935.274,-64.453,-27.344,28.809,-31.250,256.836
1530597935.278,48.340,18.066,-82.520,74.707,-361.816
1530597935.282,108.398,46.387,-158.691,135.254,119.629
1530597935.285,12.695,5.371,-65.918,43.945,344.238
1530597935.289,-76.660,-30.273,27.344,-44.922,-336.426
1530597935.293,-3.418,2.441,-45.410,32.227,-442.383
1530597935.297,105.957,53.711,-147.461,141.602,156.250
1530597935.301,54.199,39.551,-117.188,83.496,266.602
1530597935.305,-80.566,-22.461,-4.395,-43.945,363.770
1530597935.309,-53.711,-19.531,-14.160,-11.230,611.816
1530597935.313,86.914,48.340,-134.277,120.605,828.613
1530597935.317,76.172,48.828,-138.672,105.469,811.035
1530597935.321,-52.734,-8.789,-24.902,-27.344,75.684
1530597935.324,-79.102,-22.461,10.254,-43.945,-106.934
1530597935.328,41.992,29.785,-113.281,89.355,360.352
1530597935.332,82.031,52.734,-157.715,121.582,132.812
1530597935.336,-31.738,2.930,-35.156,4.883,-339.355
1530597935.340,-90.820,-29.785,41.504,-44.434,-81.543
1530597935.344,19.531,21.484,-54.199,73.730,412.598
1530597935.348,99.121,66.895,-138.672,140.625,176.270
1530597935.352,13.184,25.391,-66.895,53.223,252.930
1530597935.356,-79.102,-25.879,34.180,-36.621,383.301
1530597935.360,-7.812,7.812,-8.301,41.504,792.969
1530597935.364,95.703,59.570,-124.023,143.066,911.133
1530597935.367,43.945,31.250,-95.215,72.266,-71.777
1530597935.371,-74.707,-21.973,22.461,-43.457,-333.496
1530597935.375,-48.340,-3.418,16.113,0.488,171.875
1530597935.379,86.426,58.105,-89.355,129.883,-15.625
1530597935.383,85.938,59.570,-99.609,116.699,-270.020
1530597935.387,-50.781,0.000,5.859,-11.719,-99.121
1530597935.391,-73.242,-2.441,48.340,-23.438,160.645
1530597935.395,53.223,54.688,-67.871,96.680,-49.805
1530597935.399,96.191,64.941,-119.629,135.742,429.688
1530597935.403,-16.113,9.766,-14.648,26.367,899.414
1530597935.407,-96.680,-22.949,61.523,-41.992,821.777
1530597935.410,3.418,24.902,-26.367,55.176,15.625
1530597935.414,92.773,69.824,-109.863,136.230,-243.652
1530597935.418,20.020,40.527,-34.668,65.918,469.727
1530597935.422,-87.402,-15.137,56.152,-48.340,537.598
1530597935.426,-28.320,5.371,8.301,6.836,-153.320
1530597935.430,93.262,68.359,-91.309,136.230,-114.746
1530597935.434,52.246,47.363,-72.266,90.820,515.137
1530597935.438,-69.824,-5.371,36.133,-34.668,84.961
1530597935.442,-65.430,-12.695,31.250,-23.926,-215.332
1530597935.446,66.895,41.504,-87.402,107.910,513.672
1530597935.449,89.355,63.477,-92.773,123.535,940.918
1530597935.453,-29.297,4.395,18.066,-1.953,440.430
1530597935.457,-72.266,-17.090,59.570,-44.434,-112.305
1530597935.461,37.109,42.969,-41.016,79.590,-67.871
1530597935.465,95.703,66.895,-100.098,130.859,177.734
1530597935.469,-0.977,20.996,-10.254,18.066,-135.742
1530597935.473,-83.008,-14.648,77.148,-53.711,-308.594
1530597935.477,10.742,23.438,10.254,58.105,403.809
1530597935.481,104.492,67.871,-86.426,138.184,438.965
1530597935.485,28.320,37.109,-29.297,56.152,-182.129
1530597935.489,-84.961,-22.949,82.031,-47.363,-369.629
1530597935.492,-31.250,8.789,42.480,15.625,455.566
1530597935.496,89.844,66.406,-85.449,129.395,967.773
1530597935.500,55.664,36.133,-70.801,74.219,18.555
1530597935.504,-72.754,-15.137,59.082,-46.387,-431.152
1530597935.508,-69.336,-15.625,67.871,-30.273,131.836
1530597935.512,73.242,38.086,-58.594,97.656,221.191
1530597935.516,100.586,57.617,-71.289,112.305,-151.855
1530597935.520,-31.738,2.441,51.758,-3.906,-119.141
1530597935.524,-89.844,-22.461,102.539,-45.898,371.094
1530597935.528,38.574,34.668,-5.859,76.660,34.668
1530597935.531,117.676,71.777,-78.125,138.672,-324.219
1530597935.535,8.789,17.090,-1.465,40.527,236.816
1530597935.539,-93.750,-37.598,87.891,-42.480,760.742
1530597935.543,4.395,7.812,26.367,48.340,493.164
1530597935.547,116.699,64.941,-77.148,140.137,-112.793
1530597935.551,41.016,29.297,-36.621,66.406,4.883
1530597935.555,-77.637,-30.762,89.844,-38.574,750.488
1530597935.559,-34.180,-12.207,62.988,-5.371,146.484
1530597935.563,92.285,55.664,-64.453,110.840,-337.402
1530597935.567,66.895,47.852,-55.176,90.332,-25.879
1530597935.571,-63.965,-13.672,60.059,-32.715,141.113
1530597935.574,-76.660,-21.973,85.938,-41.992,-5.859
1530597935.578,54.199,38.574,-29.297,97.656,-285.645
1530597935.582,98.633,61.523,-64.941,135.254,-83.496
1530597935.586,-23.438,0.488,31.738,11.719,646.973
1530597935.590,-89.355,-27.344,92.285,-53.223,412.598
1530597935.594,28.809,31.250,-1.465,60.059,-4.883
1530597935.598,104.980,68.359,-93.262,131.836,648.926
1530597935.602,6.348,20.996,-8.301,35.156,862.793
1530597935.606,-96.191,-37.598,102.051,-66.895,-132.324
1530597935.610,-21.973,-7.812,44.434,8.301,-362.793
1530597935.614,92.773,52.734,-67.871,125.977,453.613
1530597935.617,47.852,32.715,-29.297,70.312,234.375
1530597935.621,-63.477,-11.230,87.402,-45.410,-484.375
1530597935.625,-37.598,7.324,72.266,-8.789,-388.672
1530597935.629,98.145,57.617,-43.457,129.395,451.660
1530597935.633,95.215,51.758,-39.062,126.465,777.344
1530597935.637,-52.246,-9.277,58.594,-10.742,463.379
1530597935.641,-77.148,-20.996,86.914,-34.180,33.203
1530597935.645,60.059,41.504,-9.766,111.816,628.418
1530597935.649,91.309,52.246,-72.754,131.348,546.387
1530597935.653,-26.367,-2.930,34.668,4.395,274.414
1530597935.656,-93.750,-37.109,124.512,-55.664,85.938
1530597935.660,8.301,9.766,26.367,52.734,-82.031
1530597935.664,96.191,56.152,-63.477,130.371,-180.664
1530597935.668,19.531,25.879,8.301,47.852,-77.637
1530597935.672,-87.402,-20.996,111.816,-50.293,-79.102
1530597935.676,-23.926,5.859,62.988,14.648,-76.172
1530597935.680,100.586,65.918,-52.734,138.184,626.953
1530597935.684,53.223,41.992,-33.203,82.031,537.109
1530597935.688,-75.684,-23.438,79.590,-46.387,407.715
1530597935.692,-61.523,-13.184,92.773,-21.973,847.656
1530597935.696,66.406,50.293,-28.320,100.098,88.867
1530597935.699,81.055,59.570,-42.969,106.445,-273.926
1530597935.703,-42.480,1.465,69.336,-14.160,193.848
1530597935.707,-82.520,-20.020,108.398,-44.922,113.770
1530597935.711,40.039,38.086,9.766,84.473,229.492
1530597935.715,89.844,62.012,-45.898,126.465,145.996
1530597935.719,-10.742,14.160,40.527,22.461,257.812
1530597935.723,-83.984,-20.508,125.000,-48.828,-43.945
1530597935.727,9.766,26.855,49.316,53.223,312.988
1530597935.731,110.352,72.754,-44.434,142.578,731.934
1530597935.735,36.621,29.297,5.859,64.941,802.246
1530597935.739,-78.613,-29.785,107.910,-46.875,199.707
1530597935.742,-27.344,-10.742,89.844,-4.395,-408.691
1530597935.746,89.844,52.246,-35.645,115.234,40.039
1530597935.750,59.570,57.617,-27.344,90.820,209.473
1530597935.754,-67.383,3.906,97.168,-30.273,-268.555
1530597935.758,-72.754,-2.441,108.398,-27.344,-550.781
1530597935.762,58.594,55.176,-13.672,101.562,-134.277
1530597935.766,80.566,57.129,-36.621,117.676,328.613
1530597935.770,-38.086,6.836,75.684,0.488,353.516
1530597935.774,-85.938,-7.324,131.348,-47.363,348.633
1530597935.778,30.273,38.574,26.855,73.730,609.375
1530597935.781,95.703,67.871,-43.457,136.719,858.887
1530597935.785,-14.160,23.926,41.016,13.672,171.387
1530597935.789,-108.887,-21.973,133.789,-84.961,-436.523
1530597935.793,-23.926,20.508,77.637,13.184,56.152
1530597935.797,81.543,84.961,-39.551,116.211,105.469
1530597935.801,30.273,59.082,3.418,50.293,-296.387
1530597935.805,-99.121,-5.371,124.023,-66.895,-192.383
1530597935.809,-78.125,0.488,105.469,-23.926,225.586
1530597935.813,56.152,50.781,-20.508,102.539,17.578
1530597935.817,49.316,52.734,-18.066,73.242,-243.164
1530597935.821,-76.660,-0.488,102.051,-48.340,366.211
1530597935.824,-96.191,-10.254,121.094,-57.129,954.590
1530597935.828,29.297,51.758,3.418,59.082,460.938
1530597935.832,61.523,68.848,-25.879,79.590,-491.211
1530597935.836,-49.805,24.414,79.102,-29.297,-316.895
1530597935.840,-107.422,-0.488,130.859,-70.312,255.371
1530597935.844,-13.184,33.691,25.391,34.668,-92.285
1530597935.848,57.617,62.988,-45.410,93.262,-315.430
1530597935.852,-23.926,26.855,43.945,5.859,-126.953
1530597935.856,-112.305,-11.719,144.531,-70.312,1.953
1530597935.860,-36.621,22.461,83.984,5.371,-156.738
1530597935.863,67.383,61.523,-44.922,101.074,-43.945
1530597935.867,26.367,40.039,-7.812,56.152,619.141
1530597935.871,-85.449,-17.090,110.352,-65.430,874.512
1530597935.875,-69.824,0.000,97.168,-49.316,-22.949
1530597935.879,56.152,65.918,-17.090,82.520,-194.336
1530597935.883,62.012,63.965,-19.531,82.031,370.117
1530597935.887,-60.059,2.441,86.914,-32.715,362.793
1530597935.891,-88.867,-21.973,117.188,-58.105,-187.500
1530597935.895,39.551,40.039,9.277,73.242,-284.180
1530597935.899,86.426,69.824,-40.039,124.023,487.305
1530597935.903,-25.391,20.508,46.875,3.906,247.559
1530597935.906,-81.055,-1.953,128.418,-52.246,-430.176
1530597935.910,19.531,37.109,42.969,59.570,-284.668
1530597935.914,97.168,64.453,-59.082,134.277,540.039
1530597935.918,33.691,40.039,20.508,55.664,846.191
1530597935.922,-73.242,-11.230,127.930,-54.199,-27.344
1530597935.926,-24.902,10.742,61.035,4.883,-395.508
1530597935.930,93.750,63.965,-51.758,130.371,667.969
1530597935.934,50.781,42.480,-13.672,78.613,340.820
1530597935.938,-78.125,-20.020,103.516,-52.734,-393.066
1530597935.942,-61.035,-16.113,106.445,-15.137,303.223
1530597935.946,73.242,48.828,-11.719,118.652,326.660
1530597935.949,80.078,57.617,-26.855,106.445,-208.496
1530597935.953,-37.598,10.254,84.961,-5.859,-337.891
1530597935.957,-67.383,-7.812,123.047,-24.414,-60.547
1530597935.961,47.852,41.992,12.695,100.586,543.945
1530597935.965,102.051,70.801,-40.527,142.090,447.754
1530597935.969,3.418,20.996,55.664,21.973,-217.285
1530597935.973,-77.148,-19.531,134.766,-44.922,238.281
1530597935.977,13.184,19.043,40.039,67.383,811.035
1530597935.981,108.398,57.617,-58.594,134.766,-69.336
1530597935.985,41.504,35.645,5.371,54.688,-143.066
1530597935.988,-65.918,-5.859,115.723,-31.738,226.074
1530597935.992,-19.531,12.207,85.938,20.508,-287.109
1530597935.996,100.098,67.383,-25.879,131.348,-121.582
1530597936.000,65.918,52.246,-2.441,98.633,609.863
1530597936.004,-56.641,-11.230,115.234,-20.020,469.238
1530597936.008,-50.293,-12.207,116.211,-12.207,426.758
1530597936.012,68.359,47.852,-8.789,110.352,573.242
1530597936.016,88.379,70.312,-40.039,117.188,239.746
1530597936.020,-30.273,13.184,53.711,2.441,703.613
1530597936.024,-77.637,-16.602,114.258,-39.551,361.816
1530597936.028,42.480,41.016,25.879,62.012,-520.508
1530597936.031,107.422,71.289,-40.527,118.652,-350.098
1530597936.035,7.324,20.020,34.668,29.785,293.457
1530597936.039,-81.055,-23.926,119.141,-60.059,-38.086
1530597936.043,13.184,15.625,73.730,34.668,-586.914
1530597936.047,119.629,67.871,-34.668,147.461,-225.586
1530597936.051,47.852,44.922,-0.977,76.660,171.875
1530597936.055,-78.613,-8.301,108.398,-38.086,447.754
1530597936.059,-38.574,-3.906,82.520,8.301,319.336
1530597936.063,89.355,50.293,-35.645,128.906,247.070
1530597936.067,72.754,52.734,-20.996,114.746,826.660
1530597936.070,-52.246,-2.930,89.355,-18.066,17.090
1530597936.074,-62.988,-16.602,114.258,-20.996,-528.809
1530597936.078,65.430,43.945,6.348,115.234,257.812
1530597936.082,97.656,69.824,-32.715,130.859,131.348
1530597936.086,-26.855,5.371,70.312,3.906,-557.617
1530597936.090,-86.914,-20.508,130.859,-50.781,-278.809
1530597936.094,25.879,45.410,42.969,74.219,324.707
1530597936.098,98.145,75.195,-32.227,141.113,1.953
1530597936.102,6.836,27.832,29.785,42.969,274.414
1530597936.106,-86.914,-20.508,118.652,-45.898,486.816
1530597936.110,-7.324,12.695,62.500,38.574,624.512
1530597936.113,111.816,81.543,-38.574,144.043,630.371
1530597936.117,59.082,56.641,4.395,79.102,163.574
1530597936.121,-73.730,-14.160,121.094,-46.875,-176.270
1530597936.125,-49.316,2.930,109.375,-10.742,-225.586
1530597936.129,88.867,73.242,-8.301,124.023,-43.457
1530597936.133,83.984,62.988,-8.789,111.328,123.535
1530597936.137,-45.410,-4.395,93.262,-15.137,-330.566
1530597936.141,-67.383,-16.113,122.559,-27.344,-350.098
1530597936.145,62.500,43.457,16.113,99.609,-137.695
1530597936.149,107.422,70.312,-28.320,137.695,408.203
1530597936.153,-6.348,17.578,73.730,23.926,761.719
1530597936.156,-71.777,-13.672,139.648,-45.898,791.992
1530597936.160,37.598,42.969,49.805,61.035,-62.500
1530597936.164,120.605,70.312,-32.227,137.695,-470.215
1530597936.168,40.527,29.785,36.621,60.059,229.492
1530597936.172,-82.031,-19.043,139.648,-41.992,377.441
1530597936.176,-33.203,4.883,89.355,15.625,-193.848
1530597936.180,87.402,65.918,-20.508,125.488,-353.027
1530597936.184,51.758,46.875,20.020,88.867,469.238
1530597936.188,-68.848,-9.277,130.859,-29.785,-131.836
1530597936.192,-56.152,0.977,117.676,-8.789,-579.102
1530597936.195,76.660,59.082,-0.488,125.977,590.332
1530597936.199,96.191,68.848,-7.324,131.348,-934.082
1530597936.203,-34.668,2.930,84.961,-7.812,125.488
1530597936.207,-77.637,-23.926,118.652,-49.316,-581.055
1530597936.211,53.711,38.086,28.320,86.426,3.418
1530597936.215,109.375,69.336,-33.691,132.324,293.457
1530597936.219,9.277,31.738,61.523,22.461,-348.633
1530597936.223,-72.754,-18.555,138.184,-54.688,-583.984
1530597936.227,17.090,16.602,43.945,51.270,-60.547
1530597936.231,110.352,70.312,-54.199,146.973,549.316
1530597936.235,32.715,41.504,0.000,54.688,37.598
1530597936.238,-83.008,-14.648,95.215,-61.523,-491.211
1530597936.242,-32.227,1.953,47.363,7.812,224.121
1530597936.246,103.516,69.824,-75.684,136.719,923.828
1530597936.250,72.266,61.523,-69.336,90.820,180.176
1530597936.254,-67.383,-12.695,45.898,-40.527,-523.926
1530597936.258,-52.246,-15.137,58.105,-23.926,-69.824
1530597936.262,83.984,49.316,-74.219,105.469,249.023
1530597936.266,98.633,72.754,-110.352,113.281,-154.297
1530597936.270,-23.926,14.648,-12.695,-4.883,-507.812
1530597936.274,-74.707,-17.578,22.949,-47.852,113.281
1530597936.278,47.363,37.598,-76.172,73.242,315.430
1530597936.281,108.887,67.871,-137.207,126.465,-320.312
1530597936.285,2.930,22.949,-64.941,25.879,-211.914
1530597936.289,-80.078,-20.996,16.113,-45.410,578.613
1530597936.293,16.602,20.508,-56.641,49.316,731.934
1530597936.297,124.512,72.754,-145.996,143.066,163.086
1530597936.301,54.199,41.992,-98.145,65.430,-75.684
1530597936.305,-60.547,-9.277,-4.883,-34.180,720.215
1530597936.309,-25.391,4.395,-23.438,5.371,304.199
1530597936.313,81.055,47.363,-135.254,110.352,-357.422
1530597936.317,58.105,44.922,-134.277,89.355,-24.902
1530597936.320,-59.082,-6.836,-14.160,-25.391,103.516
1530597936.324,-61.523,-11.230,13.672,-27.344,-135.742
1530597936.328,71.289,52.734,-101.074,102.051,-178.711
1530597936.332,94.727,59.570,-133.789,122.559,-157.715
1530597936.336,-25.391,1.953,-27.344,11.230,375.488
1530597936.340,-73.242,-20.996,32.715,-34.668,383.301
1530597936.344,40.527,30.762,-64.941,79.590,-100.098
1530597936.348,112.793,69.824,-139.160,155.273,569.336
1530597936.352,11.230,25.879,-63.965,50.781,839.844
1530597936.356,-89.355,-25.391,38.574,-59.082,-254.395
1530597936.360,-12.695,1.465,-14.160,24.902,-390.625
1530597936.363,97.656,60.059,-118.652,141.113,259.277
1530597936.367,44.434,36.133,-74.219,79.102,-6.348
1530597936.371,-76.660,-27.344,38.086,-41.504,-416.016
1530597936.375,-41.016,-14.160,29.297,2.930,-389.160
1530597936.379,91.309,50.781,-86.426,134.277,266.113
1530597936.383,83.008,48.340,-94.727,121.094,852.051
1530597936.387,-35.156,0.977,25.391,-1.953,190.918
1530597936.391,-63.477,-17.090,53.711,-30.762,-419.922
1530597936.395,48.340,20.508,-84.473,95.703,670.898
1530597936.399,96.680,51.270,-119.629,138.184,521.484
1530597936.402,-9.766,8.789,8.789,31.738,-191.406
1530597936.406,-86.426,-22.461,68.359,-39.062,135.254
1530597936.410,15.625,29.297,-31.738,57.129,250.977
1530597936.414,100.098,66.895,-113.281,124.023,-315.430
1530597936.418,9.277,30.762,-38.086,29.785,-528.809
1530597936.422,-94.238,-5.371,67.383,-58.105,-41.016
1530597936.426,-34.180,9.277,12.207,6.348,-24.902
1530597936.430,83.984,51.758,-94.727,117.188,311.035
1530597936.434,32.715,41.992,-68.359,62.012,428.223
1530597936.438,-99.121,-5.859,51.270,-64.941,283.691
1530597936.442,-71.777,-3.906,49.805,-31.738,745.117
1530597936.445,58.105,45.410,-81.055,81.543,-87.402
1530597936.449,49.805,50.781,-84.473,74.219,-441.406
1530597936.453,-82.520,-2.930,23.926,-39.551,150.391
1530597936.457,-107.422,-21.973,59.082,-63.477,-114.258
1530597936.461,25.391,31.250,-35.156,65.918,-39.551
1530597936.465,81.543,60.059,-86.914,114.258,388.672
1530597936.469,-17.090,20.996,3.906,5.859,256.836
1530597936.473,-86.914,-19.043,87.402,-62.988,13.184
1530597936.477,9.766,12.695,7.324,49.805,380.371
1530597936.481,106.934,59.570,-85.938,140.137,310.547
1530597936.485,29.785,35.156,-24.414,56.641,630.859
1530597936.488,-92.285,-13.184,80.078,-60.547,383.301
1530597936.492,-39.551,8.789,40.527,-9.277,-616.699
1530597936.496,83.008,52.734,-77.148,110.352,-269.531
1530597936.500,46.387,36.621,-52.246,79.590,295.898
1530597936.504,-77.637,-13.672,64.453,-41.016,-208.984
1530597936.508,-64.453,-4.395,73.242,-27.832,-797.363
1530597936.512,71.777,59.570,-36.133,111.816,-483.887
1530597936.516,88.379,57.617,-61.035,125.488,236.816
1530597936.520,-35.645,-4.883,52.734,7.324,384.766
1530597936.524,-84.961,-23.926,98.633,-35.645,274.414
1530597936.527,46.387,33.203,-6.348,88.867,621.582
1530597936.531,100.098,60.059,-65.918,141.602,871.582
1530597936.535,-20.996,9.277,4.395,15.625,71.289
1530597936.539,-99.609,-30.273,80.078,-66.406,-392.090
1530597936.543,3.906,26.367,23.926,45.410,-32.715
1530597936.547,108.398,70.801,-52.246,148.926,-115.234
1530597936.551,32.227,23.438,-3.906,69.336,-390.137
1530597936.555,-79.590,-25.879,93.262,-36.621,-238.281
1530597936.559,-33.691,-3.906,64.453,21.484,152.344
1530597936.563,92.285,50.781,-55.176,132.812,22.949
1530597936.567,73.730,48.828,-41.504,102.539,-109.375
1530597936.570,-58.594,-10.742,76.172,-16.602,268.066
1530597936.574,-70.801,-21.484,86.914,-17.090,763.672
1530597936.578,64.941,40.527,-32.715,108.887,780.273
1530597936.582,93.262,50.781,-60.547,115.723,-61.035
1530597936.586,-30.762,3.906,32.715,0.488,-460.449
1530597936.590,-82.031,-18.066,97.656,-38.086,-0.977
1530597936.594,34.668,33.203,0.488,69.824,-53.223
1530597936.598,113.281,79.590,-81.543,135.742,-307.617
1530597936.602,13.672,32.715,5.371,39.551,-244.629
1530597936.606,-87.891,-25.879,101.074,-50.781,-112.305
1530597936.609,-7.812,4.395,39.551,28.809,-349.121
1530597936.613,98.145,58.105,-66.406,125.977,-295.898
1530597936.617,46.387,39.551,-13.672,82.031,549.316
1530597936.621,-78.125,-21.484,101.074,-28.320,893.066
1530597936.625,-53.711,-9.766,62.012,-8.301,-122.070
1530597936.629,78.125,52.246,-57.617,113.281,-365.234
1530597936.633,67.871,48.828,-41.504,102.539,354.004
1530597936.637,-54.688,-2.441,64.453,-18.555,356.445
1530597936.641,-67.383,-10.742,84.473,-42.969,-430.664
1530597936.645,59.082,45.410,-11.719,83.496,-332.031
1530597936.649,99.609,65.430,-43.457,131.836,418.457
1530597936.652,-17.578,12.695,50.781,17.578,156.738
1530597936.656,-83.984,-16.602,115.234,-56.152,-541.016
1530597936.660,29.297,27.832,19.043,55.664,-358.887
1530597936.664,113.770,75.684,-62.012,149.414,558.105
1530597936.668,28.809,42.969,13.672,62.500,680.176
1530597936.672,-78.613,-21.973,111.816,-55.176,-82.520
1530597936.676,-13.184,7.324,63.965,17.578,-248.535
1530597936.680,109.863,74.707,-39.551,147.461,665.039
1530597936.684,57.129,46.875,-12.695,80.078,306.152
1530597936.688,-80.566,-17.578,88.379,-58.105,-415.039
1530597936.692,-50.781,-5.859,83.008,-22.461,-154.297
1530597936.695,82.520,44.434,-33.691,109.863,141.602
1530597936.699,80.566,45.898,-39.062,101.074,-130.859
1530597936.703,-43.945,-1.953,81.543,-19.043,-522.461
1530597936.707,-71.777,-17.578,123.047,-33.691,-399.902
1530597936.711,54.199,35.645,2.441,96.191,561.523
1530597936.715,106.445,67.871,-43.945,133.789,879.395
1530597936.719,-5.371,15.625,51.758,12.207,-332.031
1530597936.723,-88.379,-25.391,120.605,-58.594,-272.461
1530597936.727,11.719,20.020,35.156,49.316,828.125
1530597936.731,102.539,59.570,-55.664,121.094,72.266
1530597936.734,27.344,29.297,4.395,41.016,-500.488
1530597936.738,-80.078,-16.113,110.840,-53.711,175.781
1530597936.742,-30.762,6.836,76.172,8.301,211.426
1530597936.746,97.168,68.359,-40.527,126.465,-335.938
1530597936.750,71.289,61.035,-15.137,90.820,126.465
1530597936.754,-59.082,-8.789,98.145,-35.156,492.676
1530597936.758,-46.875,-8.301,109.863,-10.254,356.445
1530597936.762,79.102,55.664,-6.348,117.676,333.008
1530597936.766,79.102,49.805,-40.039,104.492,120.605
1530597936.770,-43.457,0.977,66.406,-11.719,668.457
1530597936.774,-83.984,-20.508,119.141,-47.852,277.344
1530597936.777,39.551,34.180,22.949,70.801,-296.387
1530597936.781,99.609,74.707,-49.805,129.883,-114.746
1530597936.785,-0.488,29.785,34.180,31.738,-80.566
1530597936.789,-78.125,-3.906,124.512,-48.340,-317.383
1530597936.793,9.277,25.879,53.223,38.574,-358.887
1530597936.797,99.609,55.664,-37.109,125.000,-262.207
1530597936.801,32.227,30.273,18.066,59.082,-108.398
1530597936.805,-71.289,-7.324,130.859,-33.691,484.375
1530597936.809,-21.973,10.254,104.492,17.090,579.102
1530597936.813,95.215,57.129,-20.020,131.348,412.598
1530597936.817,63.477,43.457,-23.438,101.074,773.438
1530597936.820,-65.918,-14.648,93.262,-40.039,-21.973
1530597936.824,-63.965,-14.648,117.676,-40.039,-495.117
1530597936.828,72.754,48.340,-10.254,107.422,175.293
1530597936.832,93.262,58.594,-45.410,117.676,92.285
1530597936.836,-32.227,1.953,71.777,-10.742,-562.988
1530597936.840,-79.102,-12.207,139.648,-46.875,-394.043
1530597936.844,39.551,43.945,45.898,78.613,422.852
1530597936.848,96.680,61.035,-41.992,125.488,56.152
1530597936.852,-3.906,19.043,30.762,25.391,35.156
1530597936.856,-92.285,-6.348,128.906,-54.688,230.469
1530597936.859,-7.324,27.344,77.148,35.645,629.883
1530597936.863,86.914,57.129,-39.551,123.535,450.195
1530597936.867,25.879,34.668,-8.301,55.176,102.051
1530597936.871,-85.449,-7.324,104.492,-50.781,142.578
1530597936.875,-48.828,-2.441,94.238,-10.254,-55.664
1530597936.879,85.449,52.246,-12.695,114.746,-530.762
1530597936.883,73.730,60.059,-15.625,102.051,-305.664
1530597936.887,-51.758,8.301,78.125,-23.926,74.219
1530597936.891,-65.918,0.488,113.281,-30.273,-203.125
1530597936.895,58.594,56.152,9.766,93.262,-351.562
1530597936.899,93.262,73.730,-35.645,121.094,347.168
1530597936.902,-32.715,15.625,61.035,11.230,692.383
1530597936.906,-95.703,-17.090,125.977,-47.852,827.148
1530597936.910,20.020,31.250,37.598,56.641,110.840
1530597936.914,99.121,73.730,-39.551,125.977,-511.230
1530597936.918,15.137,34.180,35.156,46.875,-127.930
1530597936.922,-78.613,-15.625,130.371,-42.480,128.906
1530597936.926,-16.602,16.113,78.125,22.949,177.246
1530597936.930,90.332,71.777,-45.410,124.512,-249.023
1530597936.934,48.828,54.688,-11.230,83.008,184.570
1530597936.938,-68.848,5.859,116.211,-35.156,49.316
1530597936.941,-55.176,14.648,112.305,-19.531,-578.613
1530597936.945,74.219,76.172,-7.324,114.746,174.805
1530597936.949,80.566,81.055,-24.414,110.840,949.707
1530597936.953,-41.992,17.578,79.102,-21.973,408.691
1530597936.957,-75.195,-8.301,115.234,-59.082,-468.262
1530597936.961,53.223,47.363,11.719,69.336,-305.664
1530597936.965,100.586,70.801,-45.410,112.793,188.965
1530597936.969,-7.812,30.273,55.664,2.441,-217.285
1530597936.973,-71.777,6.348,145.996,-56.641,-700.195
1530597936.977,16.602,37.598,47.852,42.969,-357.910
1530597936.981,100.586,83.008,-41.992,130.371,331.543
1530597936.984,23.926,43.457,24.902,50.293,113.770
1530597936.988,-81.543,-6.348,124.512,-52.246,-432.129
1530597936.992,-22.461,24.902,90.820,21.973,319.824
1530597936.996,86.426,64.453,-29.785,134.766,927.246
