timestamps,TP9,AF7,AF8,TP10,Right AUX
1530746706.476,-34.180,7.812,49.805,-18.555,-15.137
1530746706.480,-56.641,-19.531,127.930,-37.109,-158.203
1530746706.484,49.805,37.109,17.090,74.219,18.555
1530746706.488,92.285,72.266,-78.613,112.305,-103.027
1530746706.492,-1.953,25.879,16.113,19.043,-158.691
1530746706.496,-70.312,-17.090,128.418,-43.457,41.504
1530746706.500,13.184,19.043,55.664,43.945,-114.746
1530746706.503,94.727,68.359,-69.336,125.000,-57.617
1530746706.507,23.438,41.504,-21.484,54.199,-15.625
1530746706.511,-72.754,-17.090,111.328,-38.086,-150.391
1530746706.515,-17.090,0.977,94.238,16.602,27.832
1530746706.519,89.844,63.965,-41.992,117.188,-103.027
1530746706.523,60.547,59.082,-52.734,87.891,-168.457
1530746706.527,-45.410,0.000,81.543,-13.672,41.504
1530746706.531,-38.086,-6.348,125.000,-2.930,-123.047
1530746706.535,73.242,54.199,-3.906,105.469,-52.734
1530746706.539,82.520,72.266,-71.289,113.281,-22.949
1530746706.542,-24.902,12.695,40.039,6.348,-171.875
1530746706.546,-56.641,-21.484,128.906,-26.855,30.273
1530746706.550,45.898,29.297,27.344,73.242,-116.211
1530746706.554,101.074,73.730,-78.613,123.535,-166.992
1530746706.558,12.695,33.203,0.000,37.109,45.410
1530746706.562,-62.012,-20.020,122.070,-40.039,-108.398
1530746706.566,18.066,16.602,68.848,40.039,-44.922
1530746706.570,108.398,77.148,-62.500,123.047,-32.715
1530746706.574,48.828,54.199,-33.203,59.570,-161.133
1530746706.578,-49.316,-6.836,100.586,-39.062,27.832
1530746706.582,-5.859,1.953,99.609,0.488,-106.934
1530746706.585,101.074,64.453,-34.180,106.445,-146.484
1530746706.589,82.520,65.430,-59.570,82.520,42.969
1530746706.593,-29.297,3.418,63.965,-23.926,-109.375
1530746706.597,-35.156,-9.766,119.629,-19.043,-39.551
1530746706.601,71.289,47.363,-0.977,87.402,-56.152
1530746706.605,92.285,74.707,-75.195,108.398,-174.316
1530746706.609,-14.648,21.973,34.180,13.184,35.645
1530746706.613,-64.453,-20.020,132.812,-31.738,-122.559
1530746706.617,35.645,29.785,43.457,63.965,-133.789
1530746706.621,97.656,74.219,-72.266,125.000,37.109
1530746706.625,9.766,30.762,-6.348,37.598,-125.000
1530746706.628,-75.684,-20.996,121.094,-42.969,-22.461
1530746706.632,-5.371,8.301,84.473,31.250,-59.082
1530746706.636,90.820,64.453,-51.270,120.117,-172.852
1530746706.640,43.457,47.852,-41.016,69.336,44.922
1530746706.644,-58.105,-10.742,90.820,-31.250,-105.469
1530746706.648,-30.762,-4.883,110.840,-2.930,-132.812
1530746706.652,77.637,58.105,-23.438,105.957,32.227
1530746706.656,71.289,65.918,-65.918,91.797,-128.906
1530746706.660,-34.668,6.836,61.035,-13.184,-17.578
1530746706.664,-52.246,-13.184,131.348,-20.996,-65.430
1530746706.667,55.664,44.434,14.648,84.961,-193.848
1530746706.671,93.750,73.730,-74.219,119.141,42.480
1530746706.675,-4.395,21.973,20.020,25.879,-113.770
1530746706.679,-62.012,-18.555,129.883,-30.762,-126.953
1530746706.683,32.227,25.879,56.152,59.082,17.090
1530746706.687,104.980,75.195,-69.824,130.859,-133.301
1530746706.691,24.902,41.992,-17.090,56.641,-6.348
1530746706.695,-62.500,-17.578,113.281,-30.762,-74.707
1530746706.699,-0.488,4.883,87.891,27.832,-176.758
1530746706.703,103.027,68.359,-46.387,125.977,38.574
1530746706.707,61.035,54.199,-49.316,83.984,-104.492
1530746706.710,-47.363,-7.324,83.984,-21.484,-101.074
1530746706.714,-27.832,-8.301,121.582,-0.488,11.719
1530746706.718,82.520,52.246,-12.207,108.398,-131.348
1530746706.722,81.055,63.965,-71.777,110.352,0.488
1530746706.726,-36.621,3.418,48.340,-1.953,-89.355
1530746706.730,-67.383,-22.461,129.395,-28.320,-185.059
1530746706.734,46.875,37.109,25.879,84.961,43.457
1530746706.738,95.703,74.219,-70.801,129.883,-122.070
1530746706.742,-5.371,28.320,14.160,31.250,-93.750
1530746706.746,-71.777,-18.555,126.953,-36.621,7.812
1530746706.750,19.531,17.090,62.500,50.781,-159.180
1530746706.753,103.027,72.754,-64.941,126.465,4.883
1530746706.757,28.809,43.945,-29.785,52.734,-92.285
1530746706.761,-67.383,-16.113,104.492,-42.480,-177.246
1530746706.765,-12.207,-0.977,98.633,13.672,52.246
1530746706.769,93.750,58.594,-36.621,118.164,-110.352
1530746706.773,62.012,56.152,-55.176,82.031,-92.285
1530746706.777,-45.898,-2.930,72.754,-26.367,5.371
1530746706.781,-37.598,-10.254,121.094,-19.531,-148.438
1530746706.785,71.777,48.828,-10.254,89.844,4.883
1530746706.789,83.984,65.430,-83.984,103.027,-87.891
1530746706.792,-23.438,7.812,30.762,-3.906,-169.922
1530746706.796,-63.965,-24.902,123.535,-42.480,44.922
1530746706.800,39.551,25.879,31.250,60.547,-124.512
1530746706.804,100.098,68.359,-74.707,114.746,-85.938
1530746706.808,9.277,30.762,-3.906,25.391,-13.184
1530746706.812,-74.219,-22.461,118.652,-54.688,-158.691
1530746706.816,0.977,6.348,69.824,25.391,17.090
1530746706.820,90.820,61.523,-62.500,116.211,-104.004
1530746706.824,28.320,37.598,-40.527,52.734,-161.621
1530746706.828,-78.125,-24.902,93.750,-43.945,41.504
1530746706.832,-42.480,-16.113,105.469,-7.324,-116.699
1530746706.835,67.871,47.363,-32.227,96.191,-60.059
1530746706.839,51.270,52.246,-68.359,78.613,-15.625
1530746706.843,-56.641,-8.301,62.500,-29.785,-151.855
1530746706.847,-62.988,-24.902,122.559,-33.691,26.855
1530746706.851,47.363,33.203,-1.465,72.266,-103.027
1530746706.855,76.660,60.059,-83.496,97.656,-170.410
1530746706.859,-28.809,6.836,20.996,0.488,41.992
1530746706.863,-84.473,-39.062,124.512,-52.246,-124.023
1530746706.867,9.766,6.348,42.969,43.457,-55.664
1530746706.871,80.566,57.617,-74.219,110.352,-21.484
1530746706.875,-1.953,23.438,-18.555,31.250,-172.363
1530746706.878,-86.914,-28.320,109.375,-53.223,30.273
1530746706.882,-16.602,-2.930,77.148,15.625,-117.676
1530746706.886,81.055,57.129,-60.059,115.234,-170.898
1530746706.890,35.645,43.457,-54.688,64.453,46.875
1530746706.894,-65.430,-17.090,85.449,-37.598,-108.887
1530746706.898,-39.551,-11.230,113.770,-9.277,-47.363
1530746706.902,72.266,51.270,-22.949,100.586,-31.250
1530746706.906,77.637,64.453,-70.312,103.027,-162.598
1530746706.910,-33.691,7.812,52.246,-3.906,26.855
1530746706.914,-66.406,-20.020,129.883,-35.156,-107.910
1530746706.917,40.039,38.086,17.578,70.312,-149.414
1530746706.921,77.637,71.289,-85.938,109.375,43.457
1530746706.925,-23.926,20.996,7.812,12.207,-109.375
1530746706.929,-87.891,-25.391,127.930,-46.875,-41.016
1530746706.933,-0.488,12.695,55.176,38.086,-55.664
1530746706.937,83.496,67.871,-71.777,113.281,-175.781
1530746706.941,15.625,38.574,-24.902,47.363,35.645
1530746706.945,-82.031,-23.438,109.375,-42.969,-122.559
1530746706.949,-26.855,-3.906,97.656,12.207,-136.719
1530746706.953,80.078,61.523,-42.969,105.957,37.598
1530746706.957,42.969,55.176,-53.711,66.406,-125.488
1530746706.960,-65.430,-4.395,83.008,-31.738,-23.438
1530746706.964,-55.664,-11.719,122.559,-15.625,-58.594
1530746706.968,56.152,47.852,-8.789,93.262,-174.316
1530746706.972,66.895,67.383,-70.312,101.074,44.922
1530746706.976,-41.016,9.766,44.434,-6.836,-104.980
1530746706.980,-76.172,-20.020,133.789,-38.574,-134.766
1530746706.984,31.250,34.180,32.227,65.918,32.227
1530746706.988,88.379,74.219,-77.637,115.723,-128.906
1530746706.992,-4.395,33.203,0.488,25.391,-18.066
1530746706.996,-71.777,-15.137,123.535,-43.457,-64.453
1530746706.999,12.695,20.996,71.289,40.527,-194.824
1530746707.003,100.586,77.637,-61.035,123.535,41.992
1530746707.007,36.133,47.363,-35.156,60.059,-113.770
1530746707.011,-66.895,-14.648,102.051,-32.227,-128.906
1530746707.015,-20.020,2.441,100.586,11.719,18.555
1530746707.019,87.402,66.895,-38.574,111.328,-132.812
1530746707.023,63.477,65.918,-61.035,85.449,-7.812
1530746707.027,-43.457,4.395,66.895,-18.555,-72.754
1530746707.031,-46.387,-9.277,122.559,-15.137,-176.270
1530746707.035,62.500,52.734,0.977,89.844,38.574
1530746707.039,81.055,74.219,-73.242,104.980,-104.004
1530746707.042,-21.484,20.508,37.598,4.395,-102.051
1530746707.046,-65.918,-13.672,134.277,-39.062,16.602
1530746707.050,32.715,30.273,44.434,61.523,-147.949
1530746707.054,98.633,75.195,-72.266,126.465,-2.441
1530746707.058,14.160,39.062,-8.301,44.434,-74.219
1530746707.062,-68.848,-14.648,120.117,-32.715,-793.945
1530746707.066,4.883,14.648,79.590,40.039,-1000.000
1530746707.070,96.680,71.289,-55.664,131.836,-937.500
1530746707.074,41.992,53.223,-39.551,73.730,-975.098
1530746707.078,-61.523,-5.859,94.727,-28.809,-969.238
1530746707.082,-25.879,0.488,110.352,6.348,-969.238
1530746707.085,88.867,62.988,-23.926,112.793,-969.238
1530746707.089,74.219,69.336,-64.453,93.750,-969.238
1530746707.093,-35.645,10.254,58.594,-16.602,-969.238
1530746707.097,-43.945,-9.277,124.512,-24.414,-969.238
1530746707.101,68.848,46.387,11.230,91.797,-969.238
1530746707.105,101.074,75.684,-76.660,124.512,-969.238
1530746707.109,-2.441,26.855,19.531,17.090,-969.238
1530746707.113,-59.570,-15.137,130.859,-35.156,-969.238
1530746707.117,37.598,31.738,55.176,63.965,-969.238
1530746707.121,108.887,79.590,-65.430,132.324,-969.238
1530746707.124,23.926,41.504,-9.277,49.805,-969.238
1530746707.128,-69.336,-16.602,121.094,-33.203,-969.238
1530746707.132,-9.277,4.883,96.680,33.203,-969.238
1530746707.136,86.914,64.453,-39.062,124.512,-969.238
1530746707.140,47.852,54.199,-44.922,82.520,-969.238
1530746707.144,-55.664,-2.441,85.449,-17.578,-969.238
1530746707.148,-36.133,-2.441,121.582,1.465,-969.238
1530746707.152,78.125,59.082,-8.789,111.328,-969.238
1530746707.156,80.078,73.242,-65.918,114.258,-969.238
1530746707.160,-25.391,16.602,55.176,4.395,-969.238
1530746707.164,-51.270,-11.719,138.184,-23.438,-969.238
1530746707.167,52.246,41.016,29.297,81.055,-969.238
1530746707.171,97.168,81.543,-73.730,125.977,-970.703
1530746707.175,3.418,36.621,9.766,29.785,-953.125
1530746707.179,-63.965,-10.742,127.930,-42.969,-995.117
1530746707.183,20.508,25.391,62.988,45.410,-818.359
1530746707.187,104.980,77.148,-65.918,131.836,-414.551
1530746707.191,40.527,52.734,-25.879,68.848,-269.043
1530746707.195,-53.223,-3.906,108.398,-23.926,-274.414
1530746707.199,-3.418,10.742,99.609,21.973,-208.008
1530746707.203,100.586,70.312,-35.645,124.023,-28.320
1530746707.207,70.312,67.383,-54.688,96.191,103.516
1530746707.210,-43.457,6.348,73.242,-14.648,100.586
1530746707.214,-41.992,-7.812,123.535,-16.113,114.746
1530746707.218,70.312,50.781,-4.395,96.191,230.469
1530746707.222,79.102,72.266,-78.125,112.305,369.141
1530746707.226,-27.832,16.602,35.645,1.465,409.180
1530746707.230,-63.477,-15.137,135.742,-37.109,379.883
1530746707.234,39.062,36.133,39.551,71.777,417.969
1530746707.238,98.633,77.637,-73.730,127.441,503.418
1530746707.242,5.859,34.180,2.441,40.039,556.152
1530746707.246,-73.242,-17.578,125.977,-37.109,528.320
1530746707.249,9.766,16.602,74.219,42.969,559.082
1530746707.253,101.562,70.312,-57.129,132.812,662.109
1530746707.257,41.504,48.828,-33.691,69.336,704.590
1530746707.261,-57.129,-5.371,100.586,-30.273,694.824
1530746707.265,-16.113,6.836,108.398,12.695,646.973
1530746707.269,91.797,69.336,-28.809,120.605,721.191
1530746707.273,75.684,71.289,-63.477,103.027,833.984
1530746707.277,-32.715,10.742,63.965,-3.418,805.176
1530746707.281,-42.969,-8.301,127.441,-8.789,737.793
1530746707.285,69.336,48.828,7.812,103.516,829.590
1530746707.289,97.168,79.102,-75.195,123.535,943.848
1530746707.292,-4.883,23.926,28.320,15.137,907.715
1530746707.296,-59.570,-17.578,131.836,-33.691,842.773
1530746707.300,36.621,33.691,47.363,64.453,898.926
1530746707.304,112.305,84.961,-70.312,133.789,977.051
1530746707.308,27.832,48.828,-13.184,56.152,963.867
1530746707.312,-60.547,-10.742,115.234,-24.414,897.949
1530746707.316,10.254,14.160,84.961,45.410,919.434
1530746707.320,109.863,75.195,-50.781,140.137,978.027
1530746707.324,59.570,58.594,-47.363,88.379,993.652
1530746707.328,-48.828,-2.930,90.332,-15.625,961.914
1530746707.331,-23.438,-1.465,121.094,10.742,939.941
1530746707.335,91.309,59.570,-14.160,121.094,993.164
1530746707.339,87.891,70.312,-62.012,115.723,-996.094
1530746707.343,-24.414,12.695,61.523,2.441,983.398
1530746707.347,-48.340,-12.695,133.789,-20.020,962.891
1530746707.351,57.129,45.410,18.066,86.914,984.863
1530746707.355,97.656,82.520,-77.637,122.559,-996.582
1530746707.359,-4.395,30.273,11.719,22.461,991.699
1530746707.363,-72.266,-15.625,121.582,-36.621,979.004
1530746707.367,20.020,26.367,55.664,53.223,990.234
1530746707.371,95.215,72.754,-66.895,126.465,-998.047
1530746707.374,20.508,38.574,-20.996,52.734,995.605
1530746707.378,-74.219,-17.578,109.863,-38.086,989.258
1530746707.382,-18.066,5.859,90.332,22.461,998.047
1530746707.386,90.332,66.895,-42.480,123.047,-1000.000
1530746707.390,56.152,58.594,-48.340,90.332,998.535
1530746707.394,-50.293,0.977,83.984,-8.789,998.535
1530746707.398,-37.109,-5.859,121.582,3.906,999.023
1530746707.402,66.895,52.734,-14.648,109.863,999.512
1530746707.406,72.754,67.871,-74.219,111.328,999.512
1530746707.410,-32.227,10.254,48.340,5.859,999.512
1530746707.414,-62.988,-20.020,132.812,-22.949,999.512
1530746707.417,43.945,33.203,30.273,82.031,999.512
1530746707.421,97.656,73.730,-71.289,128.906,999.512
1530746707.425,5.859,31.738,12.207,41.992,999.512
1530746707.429,-68.359,-19.043,133.789,-23.438,999.512
1530746707.433,15.137,15.137,71.289,60.059,999.023
1530746707.437,106.445,72.266,-62.012,144.043,999.512
1530746707.441,41.992,47.363,-24.902,75.684,999.512
1530746707.445,-58.105,-14.160,107.910,-25.391,999.512
1530746707.449,-10.254,0.000,105.469,21.484,999.512
1530746707.453,97.656,62.012,-29.785,123.535,999.512
1530746707.456,73.730,60.547,-55.176,99.609,999.512
1530746707.460,-35.156,2.441,76.172,-9.277,999.512
1530746707.464,-28.809,-5.859,131.348,-10.742,999.023
1530746707.468,84.473,55.664,5.371,105.469,999.023
1530746707.472,104.492,80.566,-72.754,122.559,999.512
1530746707.476,0.488,20.996,36.133,17.578,999.512
1530746707.480,-48.828,-22.461,136.719,-21.973,999.512
1530746707.484,43.457,19.043,41.504,75.684,999.512
1530746707.488,104.492,62.500,-69.336,136.230,999.512
1530746707.492,15.625,25.879,0.488,49.316,999.512
1530746707.496,-69.336,-27.832,122.070,-31.738,999.512
1530746707.499,2.930,2.441,80.078,44.922,999.512
1530746707.503,92.773,60.059,-52.734,133.789,999.512
1530746707.507,42.969,42.969,-31.738,79.102,999.512
1530746707.511,-52.246,-13.672,98.145,-20.508,999.512
1530746707.515,-16.113,-6.836,111.328,12.207,999.512
1530746707.519,97.168,56.641,-16.602,122.070,999.512
1530746707.523,87.891,65.430,-57.617,110.840,999.512
1530746707.527,-23.926,3.906,64.941,8.301,999.512
1530746707.531,-38.086,-17.578,130.371,-2.930,999.512
1530746707.535,72.754,42.480,15.625,103.516,999.512
1530746707.539,105.469,73.730,-67.383,134.766,999.512
1530746707.542,3.906,24.902,26.855,37.598,999.512
1530746707.546,-55.176,-17.578,130.371,-16.602,999.512
1530746707.550,33.691,21.973,54.688,75.195,999.512
1530746707.554,106.445,74.219,-62.988,142.578,999.512
1530746707.558,23.926,41.504,-10.742,62.012,999.512
1530746707.562,-69.824,-17.578,115.234,-22.461,999.512
1530746707.566,-2.441,6.348,89.355,42.969,999.512
1530746707.570,99.121,67.871,-43.457,137.207,999.512
1530746707.574,54.688,59.082,-39.062,92.285,999.512
1530746707.578,-51.758,-2.441,89.355,-11.230,999.512
1530746707.581,-31.738,-3.418,112.793,6.348,999.512
1530746707.585,79.102,60.059,-12.695,115.234,999.512
1530746707.589,87.402,71.777,-65.430,118.652,999.512
1530746707.593,-20.996,11.719,50.781,10.254,999.512
1530746707.597,-51.270,-15.625,133.789,-19.531,999.512
1530746707.601,61.035,38.086,25.879,83.008,999.512
1530746707.605,112.305,70.312,-74.219,129.395,999.512
1530746707.609,14.160,22.461,13.184,36.133,999.512
1530746707.613,-55.664,-20.996,131.348,-28.320,999.512
1530746707.617,37.109,18.555,62.988,62.988,999.512
1530746707.621,117.676,69.336,-64.453,140.137,999.512
1530746707.624,47.363,39.551,-21.484,70.801,999.512
1530746707.628,-41.992,-18.555,107.422,-16.113,999.512
1530746707.632,7.812,-2.930,96.191,37.109,999.512
1530746707.636,106.934,58.105,-38.086,139.648,999.512
1530746707.640,74.707,51.758,-53.711,104.492,999.512
1530746707.644,-32.715,-12.695,77.148,-4.395,999.512
1530746707.648,-23.926,-20.020,123.047,6.836,999.512
1530746707.652,83.496,43.945,-6.348,117.188,999.512
1530746707.656,95.215,60.547,-72.754,124.023,999.512
1530746707.660,-11.230,1.953,41.016,17.090,999.512
1530746707.663,-49.805,-29.297,131.348,-18.555,999.512
1530746707.667,58.105,20.020,30.273,87.891,999.512
1530746707.671,117.188,62.012,-79.590,141.113,999.023
1530746707.675,22.461,20.508,-2.930,47.363,999.512
1530746707.679,-53.223,-31.250,117.676,-27.344,999.023
1530746707.683,25.879,0.977,62.500,49.316,998.535
1530746707.687,110.840,57.129,-66.895,130.859,999.512
1530746707.691,50.781,35.645,-40.039,71.777,999.512
1530746707.695,-48.340,-23.926,92.773,-21.973,999.512
1530746707.699,-4.883,-12.695,99.609,20.996,999.512
1530746707.703,107.910,48.340,-37.109,128.418,999.512
1530746707.706,83.008,47.852,-70.312,99.609,999.512
1530746707.710,-31.250,-15.137,58.105,-14.160,999.512
1530746707.714,-37.109,-31.738,118.164,-11.230,999.512
1530746707.718,72.266,29.785,-5.859,100.098,999.512
1530746707.722,95.215,55.664,-86.914,120.605,999.512
1530746707.726,-6.348,2.930,18.066,20.020,999.512
1530746707.730,-52.246,-34.668,123.047,-25.879,999.512
1530746707.734,49.805,11.719,40.527,71.777,999.512
1530746707.738,118.652,60.547,-72.266,137.695,999.512
1530746707.742,29.297,24.902,-9.277,56.641,999.512
1530746707.746,-57.617,-30.762,116.211,-20.996,999.023
1530746707.749,15.137,-3.906,82.031,46.875,999.023
1530746707.753,107.422,53.711,-51.270,134.766,999.023
1530746707.757,51.270,36.133,-42.480,81.543,-999.512
1530746707.761,-59.082,-23.438,91.797,-20.020,996.094
1530746707.765,-30.762,-20.508,113.281,11.719,991.211
1530746707.769,80.566,38.086,-21.973,115.723,999.023
1530746707.773,71.289,47.852,-60.059,106.934,-1000.000
1530746707.777,-36.133,-10.254,63.477,1.465,998.047
1530746707.781,-52.246,-29.297,130.859,-15.137,998.535
1530746707.785,58.105,28.320,16.602,91.309,999.023
1530746707.788,100.098,59.082,-72.754,125.977,-1000.000
1530746707.792,5.859,8.789,19.531,29.785,996.582
1530746707.796,-53.223,-32.715,129.395,-27.344,990.723
1530746707.800,38.574,10.742,55.664,63.965,995.605
1530746707.804,116.211,62.500,-68.359,140.625,999.512
1530746707.808,43.457,33.691,-18.066,67.871,999.512
1530746707.812,-49.316,-24.902,110.840,-19.531,998.047
1530746707.816,10.742,-4.395,90.332,44.922,994.629
1530746707.820,113.281,56.641,-45.410,144.043,998.047
1530746707.824,75.684,46.875,-48.340,104.492,-999.023
1530746707.828,-30.273,-13.184,91.309,3.906,995.117
1530746707.831,-16.113,-13.672,127.441,22.949,991.699
1530746707.835,96.680,47.363,-8.789,128.906,997.559
1530746707.839,106.445,61.523,-69.824,124.512,-999.023
1530746707.843,1.465,5.859,47.363,21.484,992.676
1530746707.847,-28.809,-21.973,136.719,-2.930,975.586
1530746707.851,76.172,28.809,36.133,103.516,986.816
1530746707.855,119.141,64.941,-68.848,150.391,-998.535
1530746707.859,23.926,20.996,17.090,57.617,996.094
1530746707.863,-41.016,-27.344,136.719,-6.348,948.730
1530746707.867,44.434,13.184,74.219,78.613,958.008
1530746707.871,127.930,68.359,-50.781,157.227,-998.047
1530746707.874,64.453,40.039,-12.207,91.309,996.094
1530746707.878,-34.668,-19.043,121.582,0.000,986.328
1530746707.882,13.184,-5.371,116.211,51.270,963.867
1530746707.886,124.023,58.105,-20.508,157.227,970.703
1530746707.890,97.656,54.688,-43.457,130.371,997.559
1530746707.894,-9.277,-6.836,85.938,21.973,979.004
1530746707.898,-1.465,-16.113,139.160,24.902,934.570
1530746707.902,111.816,45.898,16.113,140.625,960.449
1530746707.906,127.441,67.383,-56.641,158.203,-996.582
1530746707.910,18.555,10.742,56.152,52.246,969.727
1530746707.913,-22.461,-22.949,151.367,11.719,913.086
1530746707.917,86.426,27.344,52.734,115.723,927.734
1530746707.921,147.949,70.312,-59.082,171.875,975.586
1530746707.925,56.641,31.250,11.230,84.473,973.145
1530746707.929,-25.391,-18.555,134.766,6.348,880.859
1530746707.933,53.711,11.719,91.797,85.449,875.000
1530746707.937,149.414,68.848,-39.551,175.293,962.891
1530746707.941,85.938,49.316,-19.043,115.234,979.492
1530746707.945,-18.555,-10.254,115.234,12.695,897.461
1530746707.949,20.996,-3.906,122.559,47.852,831.055
1530746707.953,127.930,55.176,-15.137,150.879,899.414
1530746707.956,111.328,58.105,-48.340,126.465,959.473
1530746707.960,-1.465,0.488,81.055,21.973,916.504
1530746707.964,-19.531,-16.602,145.996,17.578,838.867
1530746707.968,85.449,35.156,26.855,120.605,851.562
1530746707.972,117.676,59.082,-55.664,145.996,924.805
1530746707.976,17.578,10.254,43.945,48.828,906.250
1530746707.980,-35.645,-27.832,147.461,0.000,810.059
1530746707.984,65.918,18.555,63.965,100.098,812.988
1530746707.988,139.648,66.406,-57.617,166.016,888.672
1530746707.992,62.012,32.227,6.348,88.379,916.992
1530746707.996,-24.414,-19.043,136.719,8.789,842.773
1530746707.999,37.598,6.348,104.980,73.730,801.270
1530746708.003,135.254,64.453,-28.809,164.551,906.250
1530746708.007,88.867,52.246,-24.414,118.164,930.176
1530746708.011,-20.996,-8.789,109.863,18.555,837.402
1530746708.015,1.953,-12.695,136.230,40.039,789.062
1530746708.019,115.723,48.828,0.488,145.996,851.562
1530746708.023,107.422,58.594,-48.340,141.602,909.668
1530746708.027,-1.465,-0.488,76.660,36.133,850.098
1530746708.031,-19.531,-20.020,155.762,19.531,771.484
1530746708.035,89.355,35.645,45.410,124.512,811.523
1530746708.038,134.766,69.336,-51.758,160.645,890.137
1530746708.042,36.133,21.484,34.668,63.477,883.301
1530746708.046,-27.344,-19.043,145.996,4.883,805.176
1530746708.050,66.895,22.461,80.078,98.145,799.316
1530746708.054,144.531,64.453,-46.875,174.805,853.027
1530746708.058,65.918,29.297,-2.930,100.098,854.004
1530746708.062,-32.715,-27.344,132.812,3.906,782.227
1530746708.066,22.949,-7.324,113.770,61.523,748.047
1530746708.070,128.418,55.664,-18.555,163.086,837.402
1530746708.074,92.285,54.199,-25.391,120.605,892.578
1530746708.078,-14.648,-5.371,102.539,17.090,815.918
1530746708.081,-3.418,-13.672,145.020,34.668,712.891
1530746708.085,110.352,49.316,19.531,147.949,764.160
1530746708.089,125.977,68.848,-49.805,161.621,868.164
1530746708.093,20.508,12.695,62.988,55.176,815.918
1530746708.097,-9.766,-16.602,157.227,20.996,710.938
1530746708.101,99.609,38.086,59.570,129.883,741.211
1530746708.105,155.273,77.637,-46.875,183.594,808.594
1530746708.109,60.059,31.250,28.809,87.891,824.219
1530746708.113,-17.578,-16.602,149.414,12.695,767.090
1530746708.117,62.988,19.531,98.633,92.285,733.398
1530746708.120,151.855,73.730,-31.738,173.828,796.387
1530746708.124,85.938,50.781,-10.254,109.863,806.152
1530746708.128,-14.648,-6.836,122.559,11.230,735.352
1530746708.132,32.227,4.883,128.906,54.688,689.941
1530746708.136,135.742,65.918,-7.812,162.598,748.535
1530746708.140,111.816,65.918,-37.109,137.207,816.895
1530746708.144,1.465,2.441,93.262,27.344,770.020
1530746708.148,-2.930,-10.742,149.414,27.344,690.430
1530746708.152,110.840,47.852,27.832,137.207,730.469
1530746708.156,130.371,69.824,-47.852,156.250,818.359
1530746708.160,21.973,21.973,53.711,53.711,786.133
1530746708.163,-23.926,-12.207,150.391,10.742,698.730
1530746708.167,71.777,29.785,62.988,106.445,701.660
1530746708.171,130.859,72.266,-49.316,162.598,799.316
1530746708.175,43.945,34.668,17.578,79.102,822.754
1530746708.179,-40.527,-15.625,141.602,0.977,710.938
1530746708.183,31.738,16.602,100.586,72.754,678.711
1530746708.187,126.953,74.707,-29.297,163.086,790.039
1530746708.191,73.730,53.711,-15.625,104.980,801.758
1530746708.195,-31.738,-8.301,113.281,1.953,698.730
1530746708.199,3.418,0.000,129.883,36.621,675.781
1530746708.203,119.629,63.965,-1.465,146.484,730.469
1530746708.206,104.980,71.777,-41.016,130.859,793.457
1530746708.210,-7.812,10.254,81.543,16.113,732.910
1530746708.214,-22.461,-8.789,149.902,-1.465,603.027
1530746708.218,86.914,48.340,35.156,107.422,640.137
1530746708.222,125.000,75.684,-52.246,147.461,748.047
1530746708.226,27.344,26.855,40.039,52.734,753.418
1530746708.230,-29.297,-15.137,148.926,-2.930,663.574
1530746708.234,65.918,28.320,75.195,90.332,654.297
1530746708.238,140.137,80.566,-48.828,162.109,732.910
1530746708.242,64.941,50.293,5.859,86.914,746.094
1530746708.245,-20.508,-3.906,136.719,1.465,677.734
1530746708.249,32.715,13.672,112.793,57.129,644.531
1530746708.253,126.465,68.848,-20.996,152.832,735.840
1530746708.257,83.496,57.617,-25.391,112.793,791.992
1530746708.261,-26.367,-2.930,103.516,4.883,681.152
1530746708.265,-6.836,-6.348,137.207,25.391,606.445
1530746708.269,106.445,54.688,9.766,136.719,662.598
1530746708.273,108.398,71.289,-50.293,133.301,722.168
1530746708.277,2.930,16.602,69.336,29.785,664.062
1530746708.281,-24.414,-11.719,153.809,6.348,530.273
1530746708.285,79.102,39.062,45.410,110.840,613.770
1530746708.288,128.906,76.660,-54.199,152.832,745.605
1530746708.292,37.598,31.738,29.297,54.688,743.652
1530746708.296,-30.273,-15.137,142.578,-13.672,647.949
1530746708.300,55.664,22.461,81.543,75.684,619.629
1530746708.304,135.254,73.730,-43.945,152.832,694.336
1530746708.308,62.500,45.898,-8.789,80.078,708.496
1530746708.312,-31.250,-8.789,120.605,-9.766,660.645
1530746708.316,20.996,8.301,114.258,41.992,592.285
1530746708.320,121.582,67.871,-16.602,142.578,665.039
1530746708.324,89.355,64.941,-35.156,112.305,719.727
1530746708.328,-16.113,7.324,94.238,13.672,646.973
1530746708.331,-9.277,-4.395,145.996,25.879,579.102
1530746708.335,97.168,52.734,22.461,132.812,663.574
1530746708.339,114.746,74.219,-45.898,148.926,712.402
1530746708.343,8.789,19.043,59.082,48.828,634.766
1530746708.347,-37.109,-17.090,147.949,7.324,584.961
1530746708.351,65.430,32.227,57.617,105.469,621.094
1530746708.355,123.535,75.195,-49.316,158.691,708.496
1530746708.359,34.668,35.156,26.367,70.312,729.492
1530746708.363,-41.016,-14.160,147.461,-4.395,609.863
1530746708.367,32.715,17.090,96.680,67.383,564.453
1530746708.370,123.535,71.289,-32.715,152.344,676.758
1530746708.374,66.895,52.246,-7.324,96.191,735.840
